category,model,name,title,image,price,description,properties
Ванная,Романтика,06830 дизайн - панели PANDA «Романтика»,06830 дизайн - панели PANDA «Романтика»,"https://www.panda-panel.ru/https://www.panda-panel.ru/upload/iblock/ce4/ce4e5b70564a1df13f64f05bc4227f7f.png,https://www.panda-panel.ru/https://www.panda-panel.ru/upload/iblock/85c/85c554d6959fc389518ddc84549b1603.png,https://www.panda-panel.ru/https://www.panda-panel.ru/upload/iblock/694/694050c8debdc02418fef5e071a2f899.jpg",1784,,"Высота---2,7 м|Ширина---0,25 м|Толщина---8 мм|Площадь---0,675 кв.м.|Упаковка---12 шт|Объем упаковки---0,077 куб. м.|Вес упаковки---15,7 кг."
Ванная,Романтика,06840 дизайн - панели PANDA «Романтика»,06840 дизайн - панели PANDA «Романтика»,"https://www.panda-panel.ru/https://www.panda-panel.ru/upload/iblock/61a/61ad927511b166527d6a7ea932f7b6df.png,https://www.panda-panel.ru/https://www.panda-panel.ru/upload/iblock/85c/85c554d6959fc389518ddc84549b1603.png,https://www.panda-panel.ru/https://www.panda-panel.ru/upload/iblock/694/694050c8debdc02418fef5e071a2f899.jpg",1784,,"Высота---2,7 м|Ширина---0,25 м|Толщина---8 мм|Площадь---0,675 кв.м.|Упаковка---12 шт|Объем упаковки---0,077 куб. м.|Вес упаковки---15,7 кг."
Ванная,Панда,05220 дизайн - панели PANDA «Панда»,05220 дизайн - панели PANDA «Панда»,"https://www.panda-panel.ru/https://www.panda-panel.ru/upload/iblock/c19/c19039bdd809d8c0de2b3390ca261766.png,https://www.panda-panel.ru/https://www.panda-panel.ru/upload/iblock/b91/b9157754c7b084e4d1c1b0a6ae83bcf6.png,https://www.panda-panel.ru/https://www.panda-panel.ru/upload/iblock/a11/a11a2799da6feb7a63b42e5c90d5eebf.png",1784,,"Высота---2,7м|Ширина---0,25м|Толщина---8мм|Площадь---0,675 кв.м|Упаковка---12 шт|Объем упаковки---0,077 куб.м.|Вес упаковки---15,7 кг."
Ванная,Панда,05230 дизайн - панели PANDA «Панда»,05230 дизайн - панели PANDA «Панда»,"https://www.panda-panel.ru/https://www.panda-panel.ru/upload/iblock/30c/30cbbde9a760bc1d51036eba7e494fa6.png,https://www.panda-panel.ru/https://www.panda-panel.ru/upload/iblock/b91/b9157754c7b084e4d1c1b0a6ae83bcf6.png,https://www.panda-panel.ru/https://www.panda-panel.ru/upload/iblock/a11/a11a2799da6feb7a63b42e5c90d5eebf.png",1784,,"Высота---2,7м|Ширина---0,25м|Толщина---8мм|Площадь---0,675 кв.м|Упаковка---12 шт|Объем упаковки---0,077 куб.м.|Вес упаковки---15,7 кг."
Ванная,Панда,05240 дизайн - панели PANDA «Панда»,05240 дизайн - панели PANDA «Панда»,"https://www.panda-panel.ru/https://www.panda-panel.ru/upload/iblock/fee/fee8e19f7d079cc7935113dcac539381.png,https://www.panda-panel.ru/https://www.panda-panel.ru/upload/iblock/b91/b9157754c7b084e4d1c1b0a6ae83bcf6.png,https://www.panda-panel.ru/https://www.panda-panel.ru/upload/iblock/a11/a11a2799da6feb7a63b42e5c90d5eebf.png",1784,,"Высота---2,7м|Ширина---0,25м|Толщина---8мм|Площадь---0,675 кв.м|Упаковка---12 шт|Объем упаковки---0,077 куб.м.|Вес упаковки---15,7 кг."
Ванная,Звёздное сияние,"07210 дизайн-панели PANDA ""Звёздное сияние""","07210 дизайн-панели PANDA ""Звёздное сияние""","https://www.panda-panel.ru/https://www.panda-panel.ru/upload/iblock/419/4194d8f0d392c8a8fe90145c0677c3b3.jpg,https://www.panda-panel.ru/https://www.panda-panel.ru/upload/iblock/3c7/3c77e62e7a0a08a293a41db3b7dd3f6d.jpg,https://www.panda-panel.ru/https://www.panda-panel.ru/upload/iblock/75c/75c9eb490203e955048b1c0f92ac0921.jpg,https://www.panda-panel.ru/https://www.panda-panel.ru/upload/iblock/def/defc53a275107d6ddb3828f7a6025b9b.jpg,https://www.panda-panel.ru/https://www.panda-panel.ru/upload/iblock/c68/c6839418ff23187c8bdc95475e276cf5.jpg,https://www.panda-panel.ru/https://www.panda-panel.ru/upload/iblock/df2/df2527e00d3ae85f73ec69c3b9ffcbda.jpg,https://www.panda-panel.ru/https://www.panda-panel.ru/upload/iblock/a1d/a1d5ac9a70398cb8b007aff79e3ffb26.jpg",892,"Рисунок формируется из отдельных панелей. Рассчитайте количество панелей, необходимое для вашего помещения. Для правильного подбора панелей в комплект, без нарушения рисунка – обратитесь за консультацией к нашему менеджеру.","Высота---2,7 м.|Ширина---0,25 м.|Толщина---8 мм.|Площадь---0,675 кв.м.|Упаковка---12 шт.|Объем упаковки---0,077 куб.м.|Вес упаковки---15,7 кг."
Ванная,Путешествие,"06010 Дизайн-панели PANDA ""Путешествие""","06010 Дизайн-панели PANDA ""Путешествие""","https://www.panda-panel.ru/https://www.panda-panel.ru/upload/iblock/b77/b776919ca31b1398171cc6c4f6f8e925.jpg,https://www.panda-panel.ru/https://www.panda-panel.ru/upload/iblock/07c/07c4b34b01429a907723dee151814f73.jpg,https://www.panda-panel.ru/https://www.panda-panel.ru/upload/iblock/96b/96bab64cc4d2e7d125ce7a0dbb935d14.jpg",2676,"Рисунок формируется из отдельных панелей. Рассчитайте количество панелей, необходимое для вашего помещения. Для правильного подбора панелей в комплект, без нарушения рисунка – обратитесь за консультацией к нашему менеджеру.","Высота---2,7 м.|Ширина---0,25 м.|Толщина---8 мм.|Площадь---0,675 кв.м.|Упаковка---12 шт|Объем упаковки---0,077 куб.м.|Вес упаковки---15,7 кг."
Ванная,Звёздное сияние,"07220 дизайн-панели PANDA ""Звёздное сияние""","07220 дизайн-панели PANDA ""Звёздное сияние""","https://www.panda-panel.ru/https://www.panda-panel.ru/upload/iblock/fc2/fc25d788c96529f4c82b67c8063cf73c.jpg,https://www.panda-panel.ru/https://www.panda-panel.ru/upload/iblock/3c7/3c77e62e7a0a08a293a41db3b7dd3f6d.jpg,https://www.panda-panel.ru/https://www.panda-panel.ru/upload/iblock/75c/75c9eb490203e955048b1c0f92ac0921.jpg,https://www.panda-panel.ru/https://www.panda-panel.ru/upload/iblock/def/defc53a275107d6ddb3828f7a6025b9b.jpg,https://www.panda-panel.ru/https://www.panda-panel.ru/upload/iblock/c68/c6839418ff23187c8bdc95475e276cf5.jpg,https://www.panda-panel.ru/https://www.panda-panel.ru/upload/iblock/df2/df2527e00d3ae85f73ec69c3b9ffcbda.jpg,https://www.panda-panel.ru/https://www.panda-panel.ru/upload/iblock/a1d/a1d5ac9a70398cb8b007aff79e3ffb26.jpg",892,"Рисунок формируется из отдельных панелей. Рассчитайте количество панелей, необходимое для вашего помещения. Для правильного подбора панелей в комплект, без нарушения рисунка – обратитесь за консультацией к нашему менеджеру.","Высота---2,7 м.|Ширина---0,25 м.|Толщина---8 мм.|Площадь---0,675 кв.м.|Упаковка---12 шт.|Объем упаковки---0,077 куб.м.|Вес упаковки---15,7 кг."
Ванная,Звёздное сияние,"07230 дизайн-панели PANDA ""Звёздное сияние""","07230 дизайн-панели PANDA ""Звёздное сияние""","https://www.panda-panel.ru/https://www.panda-panel.ru/upload/iblock/689/689d4931037f85bc5333916114f79177.jpg,https://www.panda-panel.ru/https://www.panda-panel.ru/upload/iblock/3c7/3c77e62e7a0a08a293a41db3b7dd3f6d.jpg,https://www.panda-panel.ru/https://www.panda-panel.ru/upload/iblock/75c/75c9eb490203e955048b1c0f92ac0921.jpg,https://www.panda-panel.ru/https://www.panda-panel.ru/upload/iblock/def/defc53a275107d6ddb3828f7a6025b9b.jpg,https://www.panda-panel.ru/https://www.panda-panel.ru/upload/iblock/c68/c6839418ff23187c8bdc95475e276cf5.jpg,https://www.panda-panel.ru/https://www.panda-panel.ru/upload/iblock/df2/df2527e00d3ae85f73ec69c3b9ffcbda.jpg,https://www.panda-panel.ru/https://www.panda-panel.ru/upload/iblock/a1d/a1d5ac9a70398cb8b007aff79e3ffb26.jpg",892,"Рисунок формируется из отдельных панелей. Рассчитайте количество панелей, необходимое для вашего помещения. Для правильного подбора панелей в комплект, без нарушения рисунка – обратитесь за консультацией к нашему менеджеру.","Высота---2,7 м.|Ширина---0,25 м.|Толщина---8 мм.|Площадь---0,675 кв.м.|Упаковка---12 шт.|Объем упаковки---0,077 куб.м.|Вес упаковки---15,7 кг."
Ванная,Звёздное сияние,"07240 дизайн-панели PANDA ""Звёздное сияние""","07240 дизайн-панели PANDA ""Звёздное сияние""","https://www.panda-panel.ru/https://www.panda-panel.ru/upload/iblock/378/378a8f9900dbf876d45c010462f034e4.jpg,https://www.panda-panel.ru/https://www.panda-panel.ru/upload/iblock/3c7/3c77e62e7a0a08a293a41db3b7dd3f6d.jpg,https://www.panda-panel.ru/https://www.panda-panel.ru/upload/iblock/75c/75c9eb490203e955048b1c0f92ac0921.jpg,https://www.panda-panel.ru/https://www.panda-panel.ru/upload/iblock/def/defc53a275107d6ddb3828f7a6025b9b.jpg,https://www.panda-panel.ru/https://www.panda-panel.ru/upload/iblock/c68/c6839418ff23187c8bdc95475e276cf5.jpg,https://www.panda-panel.ru/https://www.panda-panel.ru/upload/iblock/df2/df2527e00d3ae85f73ec69c3b9ffcbda.jpg,https://www.panda-panel.ru/https://www.panda-panel.ru/upload/iblock/a1d/a1d5ac9a70398cb8b007aff79e3ffb26.jpg",892,"Рисунок формируется из отдельных панелей. Рассчитайте количество панелей, необходимое для вашего помещения. Для правильного подбора панелей в комплект, без нарушения рисунка – обратитесь за консультацией к нашему менеджеру.","Высота---2,7 м.|Ширина---0,25 м.|Толщина---8 мм.|Площадь---0,675 кв.м.|Упаковка---12 шт.|Объем упаковки---0,077 куб.м.|Вес упаковки---15,7 кг."
Ванная,Звёздное сияние,"07250 дизайн-панели PANDA ""Звёздное сияние""","07250 дизайн-панели PANDA ""Звёздное сияние""","https://www.panda-panel.ru/https://www.panda-panel.ru/upload/iblock/e6f/e6f8f0e964001d14e2ee3920ea7d80f7.jpg,https://www.panda-panel.ru/https://www.panda-panel.ru/upload/iblock/3c7/3c77e62e7a0a08a293a41db3b7dd3f6d.jpg,https://www.panda-panel.ru/https://www.panda-panel.ru/upload/iblock/75c/75c9eb490203e955048b1c0f92ac0921.jpg,https://www.panda-panel.ru/https://www.panda-panel.ru/upload/iblock/def/defc53a275107d6ddb3828f7a6025b9b.jpg,https://www.panda-panel.ru/https://www.panda-panel.ru/upload/iblock/c68/c6839418ff23187c8bdc95475e276cf5.jpg,https://www.panda-panel.ru/https://www.panda-panel.ru/upload/iblock/df2/df2527e00d3ae85f73ec69c3b9ffcbda.jpg,https://www.panda-panel.ru/https://www.panda-panel.ru/upload/iblock/a1d/a1d5ac9a70398cb8b007aff79e3ffb26.jpg",892,"Рисунок формируется из отдельных панелей. Рассчитайте количество панелей, необходимое для вашего помещения. Для правильного подбора панелей в комплект, без нарушения рисунка – обратитесь за консультацией к нашему менеджеру.","Высота---2,7 м.|Ширина---0,25 м.|Толщина---8 мм.|Площадь---0,675 кв.м.|Упаковка---12 шт.|Объем упаковки---0,077 куб.м.|Вес упаковки---15,7 кг."
Ванная,Звёздное сияние,"07260 дизайн-панели PANDA ""Звёздное сияние""","07260 дизайн-панели PANDA ""Звёздное сияние""","https://www.panda-panel.ru/https://www.panda-panel.ru/upload/iblock/df5/df5bd134090ca3b538bd5a82a87c25be.jpg,https://www.panda-panel.ru/https://www.panda-panel.ru/upload/iblock/3c7/3c77e62e7a0a08a293a41db3b7dd3f6d.jpg,https://www.panda-panel.ru/https://www.panda-panel.ru/upload/iblock/75c/75c9eb490203e955048b1c0f92ac0921.jpg,https://www.panda-panel.ru/https://www.panda-panel.ru/upload/iblock/def/defc53a275107d6ddb3828f7a6025b9b.jpg,https://www.panda-panel.ru/https://www.panda-panel.ru/upload/iblock/c68/c6839418ff23187c8bdc95475e276cf5.jpg,https://www.panda-panel.ru/https://www.panda-panel.ru/upload/iblock/df2/df2527e00d3ae85f73ec69c3b9ffcbda.jpg,https://www.panda-panel.ru/https://www.panda-panel.ru/upload/iblock/a1d/a1d5ac9a70398cb8b007aff79e3ffb26.jpg",892,"Рисунок формируется из отдельных панелей. Рассчитайте количество панелей, необходимое для вашего помещения. Для правильного подбора панелей в комплект, без нарушения рисунка – обратитесь за консультацией к нашему менеджеру.","Высота---2,7 м.|Ширина---0,25 м.|Толщина---8 мм.|Площадь---0,675 кв.м.|Упаковка---12 шт.|Объем упаковки---0,077 куб.м.|Вес упаковки---15,7 кг."
Ванная,Звёздное сияние,"07270 дизайн-панели PANDA ""Звёздное сияние""","07270 дизайн-панели PANDA ""Звёздное сияние""","https://www.panda-panel.ru/https://www.panda-panel.ru/upload/iblock/4d2/4d24afb67b69ac42946b988acaf0a006.jpg,https://www.panda-panel.ru/https://www.panda-panel.ru/upload/iblock/3c7/3c77e62e7a0a08a293a41db3b7dd3f6d.jpg,https://www.panda-panel.ru/https://www.panda-panel.ru/upload/iblock/75c/75c9eb490203e955048b1c0f92ac0921.jpg,https://www.panda-panel.ru/https://www.panda-panel.ru/upload/iblock/def/defc53a275107d6ddb3828f7a6025b9b.jpg,https://www.panda-panel.ru/https://www.panda-panel.ru/upload/iblock/c68/c6839418ff23187c8bdc95475e276cf5.jpg,https://www.panda-panel.ru/https://www.panda-panel.ru/upload/iblock/df2/df2527e00d3ae85f73ec69c3b9ffcbda.jpg,https://www.panda-panel.ru/https://www.panda-panel.ru/upload/iblock/a1d/a1d5ac9a70398cb8b007aff79e3ffb26.jpg",892,"Рисунок формируется из отдельных панелей. Рассчитайте количество панелей, необходимое для вашего помещения. Для правильного подбора панелей в комплект, без нарушения рисунка – обратитесь за консультацией к нашему менеджеру.","Высота---2,7 м.|Ширина---0,25 м.|Толщина---8 мм.|Площадь---0,675 кв.м.|Упаковка---12 шт.|Объем упаковки---0,077 куб.м.|Вес упаковки---15,7 кг."
Ванная,Звёздное сияние,"07280 дизайн-панели PANDA ""Звёздное сияние""","07280 дизайн-панели PANDA ""Звёздное сияние""","https://www.panda-panel.ru/https://www.panda-panel.ru/upload/iblock/ce8/ce89ec35d060d226a125058f0759b728.jpg,https://www.panda-panel.ru/https://www.panda-panel.ru/upload/iblock/3c7/3c77e62e7a0a08a293a41db3b7dd3f6d.jpg,https://www.panda-panel.ru/https://www.panda-panel.ru/upload/iblock/75c/75c9eb490203e955048b1c0f92ac0921.jpg,https://www.panda-panel.ru/https://www.panda-panel.ru/upload/iblock/def/defc53a275107d6ddb3828f7a6025b9b.jpg,https://www.panda-panel.ru/https://www.panda-panel.ru/upload/iblock/c68/c6839418ff23187c8bdc95475e276cf5.jpg,https://www.panda-panel.ru/https://www.panda-panel.ru/upload/iblock/df2/df2527e00d3ae85f73ec69c3b9ffcbda.jpg,https://www.panda-panel.ru/https://www.panda-panel.ru/upload/iblock/a1d/a1d5ac9a70398cb8b007aff79e3ffb26.jpg",892,"Рисунок формируется из отдельных панелей. Рассчитайте количество панелей, необходимое для вашего помещения. Для правильного подбора панелей в комплект, без нарушения рисунка – обратитесь за консультацией к нашему менеджеру.","Высота---2,7 м.|Ширина---0,25 м.|Толщина---8 мм.|Площадь---0,675 кв.м.|Упаковка---12 шт.|Объем упаковки---0,077 куб.м.|Вес упаковки---15,7 кг."
Ванная,Путешествие,"06020 Дизайн-панели PANDA ""Путешествие""","06020 Дизайн-панели PANDA ""Путешествие""","https://www.panda-panel.ru/https://www.panda-panel.ru/upload/iblock/3b8/3b89cca864f4b2a5050e0829f73b47a6.jpg,https://www.panda-panel.ru/https://www.panda-panel.ru/upload/iblock/07c/07c4b34b01429a907723dee151814f73.jpg,https://www.panda-panel.ru/https://www.panda-panel.ru/upload/iblock/96b/96bab64cc4d2e7d125ce7a0dbb935d14.jpg",2676,"Рисунок формируется из отдельных панелей. Рассчитайте количество панелей, необходимое для вашего помещения. Для правильного подбора панелей в комплект, без нарушения рисунка – обратитесь за консультацией к нашему менеджеру.","Высота---2,7 м.|Ширина---0,25 м.|Толщина---8 мм.|Площадь---0,675 кв.м.|Упаковка---12 шт|Объем упаковки---0,077 куб.м.|Вес упаковки---15,7 кг."
Ванная,Путешествие,"06030 Дизайн-панели PANDA ""Путешествие""","06030 Дизайн-панели PANDA ""Путешествие""","https://www.panda-panel.ru/https://www.panda-panel.ru/upload/iblock/5c1/5c107ad28bd0893a7bb309b09a3bbfd9.jpg,https://www.panda-panel.ru/https://www.panda-panel.ru/upload/iblock/07c/07c4b34b01429a907723dee151814f73.jpg,https://www.panda-panel.ru/https://www.panda-panel.ru/upload/iblock/96b/96bab64cc4d2e7d125ce7a0dbb935d14.jpg",2676,"Рисунок формируется из отдельных панелей. Рассчитайте количество панелей, необходимое для вашего помещения. Для правильного подбора панелей в комплект, без нарушения рисунка – обратитесь за консультацией к нашему менеджеру.","Высота---2,7 м.|Ширина---0,25 м.|Толщина---8 мм.|Площадь---0,675 кв.м.|Упаковка---12 шт|Объем упаковки---0,077 куб.м.|Вес упаковки---15,7 кг."
Ванная,Путешествие,"06040 Дизайн-панели PANDA ""Путешествие""","06040 Дизайн-панели PANDA ""Путешествие""","https://www.panda-panel.ru/https://www.panda-panel.ru/upload/iblock/914/91436a1d69a968017f68a73faabf5a29.jpg,https://www.panda-panel.ru/https://www.panda-panel.ru/upload/iblock/07c/07c4b34b01429a907723dee151814f73.jpg,https://www.panda-panel.ru/https://www.panda-panel.ru/upload/iblock/96b/96bab64cc4d2e7d125ce7a0dbb935d14.jpg",2676,"Рисунок формируется из отдельных панелей. Рассчитайте количество панелей, необходимое для вашего помещения. Для правильного подбора панелей в комплект, без нарушения рисунка – обратитесь за консультацией к нашему менеджеру.","Высота---2,7 м.|Ширина---0,25 м.|Толщина---8 мм.|Площадь---0,675 кв.м.|Упаковка---12 шт|Объем упаковки---0,077 куб.м.|Вес упаковки---15,7 кг."
